-0.028349,-0.16413,-0.19873,-0.18873,0.12908,0.033056,0.1383,0.077334,0.12388,-0.10622,0.022695,-0.048965,0.68377,0.033758,0.066267,-0.16726
-0.025623,-0.2315,-0.16516,-0.26584,0.11112,-0.036052,0.11398,-0.14778,0.11702,-0.13803,0.017479,-0.25714,0.28662,-0.090149,0.026507,-0.31223
0.020717,-0.30838,-0.11533,-0.13123,0.086424,-0.10403,0.032677,-0.18378,0.10742,-0.10559,0.028185,-0.27524,-0.13321,-0.31533,-0.015403,-0.23169
0.046612,-0.19118,-0.098772,0.17182,0.015152,-0.16022,0.019777,0.22104,0.089856,-0.086506,0.046122,-0.11796,-0.63994,-0.36597,-0.036805,-0.0043365
0.066784,0.055172,-0.11622,0.42481,-0.038161,-0.12603,0.04799,0.35035,0.06091,-0.10432,0.057652,-0.084872,-0.91528,-0.37901,-0.046476,0.082393
0.046067,-0.05031,-0.11785,0.40992,-0.079129,0.0061177,0.016251,-0.1769,0.0273,-0.097955,0.055547,0.0041546,-0.47665,-0.31303,-0.055431,0.083632
-0.0065421,-0.19112,-0.08369,-0.055468,-0.1302,0.076812,-0.060351,-0.51441,-0.0024693,-0.076965,0.051795,0.11944,0.32518,-0.1335,-0.055342,0.15735
-0.041706,0.068247,-0.056927,-0.62841,-0.13413,-0.014829,-0.027147,-0.068254,-0.034296,-0.066151,0.058293,0.092736,0.49427,0.00076722,-0.060715,0.31842
-0.0043614,0.16277,-0.065503,-0.88817,-0.10494,-0.1964,0.049935,0.50063,-0.069827,-0.0054066,0.063966,-0.23844,-0.25901,0.19526,-0.080953,0.42002
0.02317,0.15591,-0.095519,-0.84285,-0.087547,-0.34793,0.13624,0.531,-0.098773,0.079827,0.062868,-0.075079,-1.1929,0.34947,-0.10065,0.46462
0.016355,0.10418,-0.11947,-0.51612,-0.10607,-0.35216,0.064393,0.18285,-0.12731,0.17301,0.054175,0.34142,-0.81387,0.55777,-0.12412,0.45099
0.058879,-0.20758,-0.12302,0.10958,-0.12683,-0.22125,-0.039168,-0.20946,-0.15104,0.20386,0.037245,0.57823,0.72127,0.74191,-0.15868,0.36117
0.02317,-0.34607,-0.11104,0.64465,-0.15377,-0.075251,-0.037973,-0.42205,-0.15584,-0.014312,0.017845,0.10179,2.1455,0.57964,-0.18528,0.31718
-0.03053,0.028839,-0.097885,0.77791,-0.14086,0.048388,-0.081089,-0.23545,-0.15433,-0.49391,0,-0.022257,0.87145,-0.051404,-0.19674,0.27629
0.03162,0.47242,-0.066538,0.57903,-0.10158,0.11332,-0.079343,0.17314,-0.15145,-0.94807,-0.022603,0.13666,-1.8456,-1.2042,-0.21152,0.23107
0.053154,0.23663,-0.014786,0.28681,-0.062854,0.027568,-0.0021675,0.28617,-0.14871,-0.88255,-0.054175,0.027747,-2.4682,-1.5007,-0.21546,0.25709
-0.0062695,0.046988,0.01316,-0.094025,-0.025815,-0.13056,-0.013942,0.080465,-0.14295,-0.15011,-0.10094,-0.10386,-0.39286,-0.80443,-0.21492,0.2986
-0.055063,0.0045297,0.031051,-0.41872,0.026376,-0.22759,-0.096917,-0.041328,-0.12402,0.68282,-0.15639,-0.23978,3.362,-0.2785,-0.21922,0.27382
-0.03789,-0.14921,0.085021,-0.25231,0.088669,-0.26999,0.01611,-0.11647,-0.092874,1.1522,-0.1897,0.19067,4.0083,0.82285,-0.2168,0.33948
-0.14256,-0.041824,0.15319,0.20699,0.13749,-0.17809,0.12593,-0.33282,-0.062145,0.28496,-0.18558,0.44469,0.73942,1.0269,-0.21555,0.42869
-0.14801,-0.08078,0.18365,0.48501,0.18688,0.14798,-0.036906,-0.32687,-0.035257,-1.1481,-0.15255,-0.17316,-2.6225,0.63718,-0.22226,0.36612
0.082594,-0.080176,0.17389,0.6805,0.1953,0.48912,-0.16023,-0.16531,-0.0041155,-0.98082,-0.094623,-0.074041,-2.821,0.64293,-0.22128,0.21806
0.041161,0.065197,0.12376,0.86246,0.21606,0.5443,-0.047486,-0.16813,0.035531,-0.079191,0.011713,-0.3389,-2.0514,0.44844,-0.20373,0.091066
-0.012266,-0.13565,0.052491,0.76708,0.2458,0.31873,0.031939,-0.17251,0.082722,0.47133,0.19483,-0.65316,-0.68044,0.33144,-0.17265,0.030975
-0.017991,-0.18973,0.0088718,0.25367,0.23739,0.013368,0.012583,-0.17345,0.13074,1.1414,0.37675,0.47644,0.70547,-0.3441,-0.13209,-0.10903
-0.060514,0.24016,0.006506,-0.40451,0.20484,-0.17704,-0.0094082,-0.24953,0.16901,0.56229,0.43047,1.0562,1.0541,-1.6242,-0.074326,-0.38904
0.029439,0.43159,0.026024,-0.35378,0.17397,-0.14401,0.036063,-0.27865,0.19261,-1.1052,0.37236,-0.2147,1.7932,-1.8847,-0.025522,-0.53772
0.17609,0.023192,0.050717,-0.072379,0.15994,0.02296,0.063291,-0.20476,0.20948,-0.894,0.28359,-0.38222,1.3489,-1.9511,-0.012179,-0.42188
-0.0040888,-0.20909,0.064616,0.16167,0.12402,0.18789,-0.0033157,-0.032562,0.22416,0.11163,0.14102,0.28578,-0.38577,-0.14846,-0.013701,-0.22797
-0.2426,-0.0096935,0.089457,0.26719,0.067344,0.28096,-0.083092,0.46212,0.23445,0.19814,0.0070464,0.56354,-1.6067,2.9373,-0.022387,-0.20072
0.18454,0.22223,0.1418,-0.077791,0.020203,0.24975,-0.10854,0.77271,0.23116,0.23058,-0.059574,-0.26678,-0.95223,3.5783,-0.033402,-0.2955
0.34755,0.13221,0.14387,-0.056821,-0.044896,0.075427,-0.049677,0.21541,0.2232,-0.51108,-0.22173,0.04941,1.1533,1.4524,-0.055611,-0.31037
-0.22379,-0.082561,0.12598,0.53101,-0.11505,-0.20533,0.0029759,-0.3898,0.21236,-1.4477,-0.41207,-0.33741,2.3973,-1.0396,-0.075759,-0.21063
-0.12103,-0.3538,0.18483,0.54251,-0.15601,-0.42376,-0.00012888,-0.23732,0.1922,0.025761,-0.38993,-1.2879,0.7941,-1.9537,-0.096535,-0.087349
0.28267,-0.35018,0.23895,-0.079144,-0.1706,-0.32739,0.087029,0.1697,0.16791,1.3453,-0.19712,0.097781,-2.3569,-1.1581,-0.12027,0.022921
-0.078505,-0.16231,0.16265,-0.61556,-0.19979,0.04154,0.093227,0.19944,0.15022,0.59346,-0.030107,0.72631,-2.2315,-0.41046,-0.13334,0.074339
-0.2854,-0.00081534,0.029425,-0.84217,-0.23065,0.34139,0.016309,0.02129,0.12347,1.0654,0.066437,0.28696,0.75575,-0.0095903,-0.13379,0.10469
-0.049611,0.3567,-0.0076889,-0.82932,-0.21662,0.43897,0.037785,0.069506,0.092325,1.2607,0.062411,-0.46739,2.5207,0.18912,-0.14041,0.29302
0.15646,0.3991,0.080142,-0.64532,-0.21382,0.32507,0.12237,0.22793,0.066123,-0.3015,-0.11558,0.025076,1.0029,-0.80712,-0.13934,0.48878
-0.13084,0.014525,0.15156,0.18264,-0.25871,0.037865,0.13511,-0.016907,0.032787,0.43984,-0.22146,1.0386,-0.11248,-0.43809,-0.1294,0.32957
-0.030257,-0.4334,0.10188,0.74138,-0.30417,-0.16729,-0.014552,-0.45461,0.0030181,2.1429,0.021048,-0.21693,-1.3648,1.0081,-0.11498,0.1939
0.23088,-0.46662,0.014047,0.29493,-0.3558,-0.21168,-0.14519,-0.50095,-0.019343,0.4055,0.33026,-1.2025,-1.4008,1.1639,-0.086237,0.32647
-0.17963,-0.081021,-0.0034008,-0.15829,-0.4209,-0.27532,-0.14275,-0.26488,-0.052405,-2.7198,0.44465,0.068847,-0.45345,1.0852,-0.069043,0.017965
-0.19245,0.15866,0.020553,0.073732,-0.44559,-0.41722,-0.12911,-0.061053,-0.094383,-5.5198,0.44154,-0.039023,-0.41177,-0.65291,-0.07173,-0.6195
0.099767,0.37059,0.0076889,-0.21781,-0.43212,-0.47734,-0.172,0.11271,-0.10892,-7.2436,0.29851,-1.2036,-0.15008,-1.7846,-0.072088,-0.56746
0.0040888,0.52424,-0.053674,-1.1506,-0.40855,-0.36002,-0.11379,0.34753,-0.091228,-5.96,0.022237,0.52303,0.72696,-1.6254,-0.071819,0.043984
-0.23742,0.3881,-0.11134,-1.3657,-0.36871,-0.11493,-0.033356,0.39982,-0.071473,-0.7671,-0.19766,0.81786,1.5255,-0.66058,-0.0737,0.17594
-0.032983,-0.048619,-0.13825,-0.87193,-0.31764,0.16372,0.031845,0.26989,-0.067632,6.7932,-0.28524,-0.3702,0.78121,0.72464,-0.069849,-0.31656
0.24615,-0.38678,-0.15259,0.21037,-0.29856,0.28439,0.12588,0.27677,-0.10124,10.42,-0.26218,1.6927,-1.4902,1.9161,-0.080774,-0.61206
0.11803,-0.52919,-0.1591,1.1127,-0.28397,0.20226,0.20133,0.16813,-0.19823,8.7333,-0.2253,0.67156,-2.39,2.3538,-0.094833,-0.23603
0.013629,-0.14051,-0.092562,1.4097,-0.27611,0.025554,0.24698,-0.22167,-0.30798,3.6116,-0.3622,-1.7918,-0.84824,1.1132,-0.086147,0.46152
-0.096223,0.53885,0.11829,1.0431,-0.30024,-0.10798,0.12677,-0.32562,-0.34955,-0.73943,-0.67993,-1.3936,0.69591,0.60534,-0.058476,0.76632
0.067056,0.52593,0.29824,0.20226,-0.31034,-0.21168,0.00017574,0.078586,-0.26545,-2.8394,-1.089,0.33593,1.3441,-2.1728,-0.026865,0.66224
-0.052064,0.17913,0.16161,-0.57024,-0.17565,-0.26858,-0.015348,0.32937,-0.089993,-5.4079,-1.298,0.43653,0.8332,-5.0898,0.015313,0.54268
-0.15183,-0.2835,-0.11104,-1.4631,0.057803,-0.12266,-0.10606,-0.042894,0.048975,-6.5121,-0.99381,0.15773,-0.028038,-2.7632,0.052297,0.35001
-0.097586,-0.34716,-0.13796,-1.5389,0.25142,0.18278,-0.18605,-0.68974,0.060499,-4.1345,0.053626,0.85495,0.59772,-0.4308,0.070924,0.19142
0.0057243,-0.18255,-0.014195,-0.2354,0.38442,0.48781,-0.12447,-0.94303,0.043213,-1.3609,1.9583,-0.086208,0.049739,1.6465,0.088117,0.4671
0.083957,0.077639,-0.030016,0.64938,0.42202,0.5443,0.066221,-0.51911,0.15639,1.247,3.3032,-0.49054,-1.6144,3.7195,0.11328,0.90199
-0.091317,0.13785,-0.17921,0.058174,0.37881,0.29345,0.26676,0.18378,0.35037,4.6688,3.5404,-0.63224,-0.85684,2.6423,0.14489,0.88216
-0.14911,-0.22679,-0.29676,-0.77994,0.28958,0.050654,0.29136,0.50345,0.40291,5.4397,2.3639,-0.33578,0.52671,0.44806,0.17704,0.30727
-0.020444,-0.24569,-0.27133,0,0.12066,-0.048388,0.12846,0.21885,0.085192,2.0294,-0.013361,0.73581,0.49481,-0.80175,0.19782,-0.06133
-0.066784,0.024128,-0.13485,0.95987,-0.099332,-0.021123,-0.049279,-0.28961,-0.45285,-0.4074,-3.1817,0.55864,-0.46827,-1.2805,0.21411,0.11089
-0.11558,0.10171,-0.026467,0.57362,-0.36422,-0.0042547,-0.24084,-0.46024,-0.67591,-1.2737,-4.2476,-0.092885,-0.34592,-1.381,0.22925,0.1431
-0.17118,6.04e-05,-0.046133,-0.084555,-0.56513,-0.11541,-0.36306,-0.0861,-0.41293,-3.3381,-2.615,0.32302,1.1336,-1.8916,0.23955,-0.15983
0.026441,0.07773,-0.095815,-0.15626,-0.54941,-0.1289,-0.21661,0.41078,-0.030729,-2.6321,0.37959,0.44395,0.71396,-0.49678,0.25871,-0.48816
0.1949,-0.13583,-0.032826,0.016235,-0.30922,0.042849,-0.049841,0.54509,0.040744,-0.46401,3.2197,-0.31604,-0.64875,1.4665,0.2785,-0.68454
0.080958,-0.1913,0.069052,-0.49854,0.029182,0.13356,-0.0083772,0.44929,-0.18986,-0.89941,2.544,-1.1443,-0.12451,2.2035,0.29211,-0.69322
-0.0054517,0.17155,0.12613,-0.6115,0.28621,0.11168,0.031927,0.12461,-0.32485,0.8835,-0.29293,-1.0262,0.39748,1.2322,0.30232,-0.58295
-0.055063,0.45466,0.13825,0.32604,0.35636,-0.015206,0.23465,-0.44052,-0.11592,2.8432,-3.0367,-0.18814,-0.030617,-1.3434,0.30904,-0.21125
0.13738,0.43666,0.13322,0.81376,0.28958,-0.32537,0.21038,-0.62775,0.28301,-0.42267,-3.088,0.92187,0.29811,-1.574,0.29543,0.10779
0.0095405,0.06858,0.077776,-0.40654,0.23346,-0.55588,-0.013685,0.088292,0.46615,-2.1102,-0.94366,1.466,0.94407,-0.91798,0.28477,-0.19204
-0.2148,0.029201,-0.089605,-1.3813,0.22897,-0.30231,-0.057492,0.8178,0.197,-0.026079,1.7354,-0.065286,0.5077,0.094752,0.27895,-0.56808
-0.032983,0.038714,-0.20997,-1.0816,0.25871,0.26757,-0.16154,0.6434,-0.31813,1.2645,2.6029,-1.147,-1.0717,1.1543,0.25441,-0.55383
-0.032438,-0.12659,-0.047168,-1.0221,0.32325,0.49647,-0.28213,-0.1412,-0.72447,2.2164,1.1607,0.10565,-1.5736,1.0971,0.22074,-0.35807
0.013902,-0.034607,0.21307,-1.2284,0.4411,0.27109,-0.17598,-0.727,-0.65876,2.8598,-0.47796,-0.81667,0.43938,0.94138,0.20579,-0.016107
0.062968,-0.10805,0.22327,-0.38016,0.51237,0.10312,0.058945,-0.65593,0.15804,1.3071,-0.73712,-1.1995,0.79496,0.038745,0.20265,0.49436
-0.061332,-0.34389,0.012716,0.79549,0.44335,0.026107,0.18413,-0.29274,1.2182,-0.42839,0.20581,1.0097,-0.44034,-0.33643,0.19423,0.79048
-0.16601,-0.2434,-0.22771,0.87058,0.31539,-0.21963,0.11276,-0.024108,1.3526,-0.56515,0.86423,2.0156,0.81741,-0.91645,0.16889,0.75331
-0.028076,-0.019689,-0.35945,0.84217,0.29687,-0.52618,0.073121,0.17658,0.57741,-0.89686,0.63628,1.4031,1.4722,0.0026853,0.13818,0.31223
0.28949,-0.29751,-0.28168,0.94972,0.42539,-0.55176,0.10484,0.37508,-0.50031,-1.5298,-0.30665,1.6874,-0.57817,-0.079408,0.11283,-0.27382
0.14965,-0.5891,-0.12332,-0.40384,0.52191,-0.14655,0.16112,0.3588,-0.63078,-1.8837,-1.1904,0.54974,-2.2921,-1.0066,0.092236,-0.31594
-0.0095405,-0.31962,0.058554,-1.4916,0.47253,0.37734,0.1645,-0.03444,0.098636,-1.629,-0.9422,-1.6381,-0.82053,-0.68782,0.064028,-0.26391
-0.13929,0.10826,0.16989,-0.53236,0.33391,0.55468,0.072793,-0.50502,0.33158,0.82149,-0.065431,-2.599,0.85523,0.29768,0.029462,-0.39276
-0.076052,0.57424,-0.019222,0.21173,0.17734,0.24844,-0.060503,-0.5213,-0.48838,2.3652,1.0637,-2.4518,0.65294,1.1777,0.0083281,-0.052038
0.14529,0.35005,-0.12568,-0.75964,0.10999,-0.13258,-0.15597,0.048842,-1.5941,1.7877,1.6293,-1.463,0.77605,2.1317,-0.026328,0.50984
0.10031,-0.10198,0.055005,-0.65885,0.23963,-0.32245,-0.090544,0.73827,-1.4624,1.8214,0.80383,-0.00029676,0.43691,1.0737,-0.076297,0.6895
0.05588,-0.17349,0.12879,0.81241,0.53594,-0.39707,-0.0441,0.94679,-0.17326,-0.27796,-0.42534,2.9165,-1.1056,-0.1872,-0.12394,0.7403
0.00054517,0.014948,0.041697,0.73867,0.84797,-0.17381,-0.04007,0.48028,1.1168,-3.4004,-0.79139,3.0566,-1.0597,-0.97783,-0.13755,0.79295
0.0029985,0.085913,-0.1106,-0.14138,1.0214,0.35105,0.11754,0.050408,0.93848,-1.7638,-0.71141,1.8547,-0.64736,-2.2733,-0.10934,0.58295
-0.04634,0.29848,-0.28123,-0.016235,1.0567,0.73896,0.17448,0.0087666,-0.036628,1.5034,-0.87302,-0.92247,0.79507,-1.956,-0.056685,0.36984
-0.056971,0.38424,-0.22312,0.64397,1.0377,0.79757,0.046432,-0.28366,-0.1402,1.6185,-0.53717,-2.7966,2.0501,0.023017,-0.0019701,0.38718
0.11176,0.2228,0.083395,0.5026,0.93888,0.71177,-0.020234,-0.60615,0.6353,0.61063,0.55364,-2.1912,0.18768,0.66902,0.055252,0.034072
0.038162,0.064201,0.23791,-0.24893,0.81037,0.56817,0.078968,-0.2799,1.0532,-0.94011,1.3408,-0.1969,-1.5457,1.8448,0.093132,-0.788
0.049611,-0.28676,0.060919,-0.5973,0.72395,0.13764,-0.02198,0.18034,0.57261,-1.7355,0.67425,1.3229,-0.48675,2.6876,0.096624,-1.2768
0.10086,-0.31925,-0.20006,-0.89426,0.64201,-0.60654,-0.36213,0.19286,-0.10673,-0.35397,-0.28002,1.9574,-0.0017188,0.12736,0.025074,-1.1269
0.10113,-0.043032,-0.37394,-0.51815,0.5135,-1.0542,-0.42066,0.12962,0.016462,1.0797,-0.8053,2.6382,0.33797,-0.57619,-0.15277,-0.75083
-0.056426,-0.090835,-0.30962,0.45863,0.24244,-0.88498,-0.19402,0.30526,0.53667,1.2671,-1.0136,1.7218,1.0726,-0.17301,-0.32131,-0.62569
-0.23115,-0.27528,0.065503,1.1412,-0.15377,-0.42779,-0.02075,0.41579,0.13801,0.17365,-0.87302,0.11247,0.53434,-1.058,-0.25307,-0.20939
-0.15047,-0.29558,0.53231,0.69876,-0.57018,-0.090029,0.13366,-0.020664,-0.87908,-0.073784,-0.34921,-3.0032,-0.31175,-1.3192,0.10639,0.60277
-0.017991,-0.22661,0.67706,-1.5301,-0.83001,0.01138,0.26807,-0.55668,-0.91063,-0.82308,0.24415,-4.5635,-0.66594,-0.42773,0.43056,0.53153
0.10931,0.12451,0.42865,-2.5786,-0.80532,0.037411,0.21867,-0.35912,0.087936,-1.3144,0.56993,-1.6233,-0.36386,0.76914,0.34566,-0.59472
0.2377,0.24337,0.10129,-1.1168,-0.64089,0.034567,0.16707,0.20852,0.78291,1.7552,0.77492,1.4808,0.37471,1.9257,-0.074326,-1.5871
0.007905,0.30391,-0.041549,0.24081,-0.40238,-0.040584,0.021183,0.19506,0.28644,1.2728,0.57689,2.085,0.65015,1.0649,-0.46288,-2.1534
-0.068692,0.24427,0.077924,0.59594,-0.097648,-0.12563,-0.094984,-0.21259,-0.69237,-1.3297,-0.064241,1.1949,1.0588,-0.3652,-0.65712,-2.0846
0.060514,-0.077216,0.33787,0.70688,0.083057,-0.042447,0.049642,-0.19819,-0.52213,0.40995,-0.6155,0.91074,0.5468,-0.089382,-0.61181,-1.1393
0.099222,-0.32626,0.3046,0.47486,0.046579,0.1783,0.12419,0.29932,0.63764,0.95188,-0.60288,0.43059,-0.57516,1.1474,-0.4362,-0.45781
-0.18345,-0.23144,-0.042732,0.42345,-0.12627,0.38237,-0.18751,0.49437,0.99459,-0.74166,0.42388,0.019586,-1.091,-0.35561,-0.5519,-0.8072
-0.13711,0.091832,-0.17315,0.669,-0.33391,0.49063,-0.34732,0.073577,0.23376,-0.62112,1.2903,0.69856,-0.031476,-0.73193,-1.033,-1.1603
0.20308,0.3387,0.022623,0.71432,-0.50564,0.4288,-0.018348,-0.13087,-0.39578,0.21913,0.5994,0.30417,0.93676,-0.22058,-0.97753,-0.25213
0.17309,-0.017696,0.15614,-0.34769,-0.5887,0.28781,0.26816,0.2129,-0.061459,0.29991,-0.42324,-0.063951,0.23419,-0.15958,-0.22755,1.27
0.073871,-0.31998,0.072748,-1.0093,-0.54997,0.066641,0.20593,0.2439,0.59895,1.0428,-0.787,-0.95689,-0.42283,0.066365,0.92666,1.5326
-0.017991,-0.49271,0.012864,0.42142,-0.45064,-0.35357,0.04608,-0.34753,0.40072,1.0537,-0.73474,-2.2328,0.0039748,1.1075,1.6055,0.88712
-0.25078,-0.54199,0.12982,1.4564,-0.37825,-0.7436,-0.034352,-0.59237,-0.67797,-0.71081,-0.46488,-1.2047,-0.066175,1.4735,1.1856,0.92738
-0.05588,-0.089809,0.19385,0.59324,-0.42483,-0.76716,-0.15451,-0.2273,-1.1046,-1.4242,0.018302,1.11,-1.177,1.2675,-0.12877,1.3815
0.17446,0.52351,-0.056927,0.3761,-0.56625,-0.41258,-0.25602,0.0040702,-0.37342,-1.1042,0.28982,2.1325,-0.61674,-0.412,-1.0621,1.5103
0.13275,0.81088,-0.29292,0.54859,-0.68017,0.13215,-0.10085,-0.14903,0.38823,-1.4184,0.2544,0.59188,1.4008,-2.1126,-0.58879,1.8151
-0.18427,0.60915,-0.14624,0.38692,-0.6465,0.60412,0.035676,-0.09925,0.49496,-0.79509,0.26547,-1.9497,2.2177,-1.7938,0.12761,2.403
-0.0706,0.33037,0.039036,0.70282,-0.46299,0.79556,0.047615,0.19161,0.13087,0.30086,0.35104,-2.2684,0.42144,-0.33413,0.38892,2.3776
0.17037,0.010328,0.1767,0.81849,-0.32044,0.67391,0.091387,-0.016907,0.038961,0.55624,0.35268,-1.2096,-1.5414,1.3081,0.94207,1.4292
-0.034619,-0.43594,0.25935,0.3734,-0.30698,0.19678,0.15353,-0.53226,0.27053,0.50091,0.34353,1.0593,-1.9131,1.8598,1.4364,0.29612
-0.20744,0.044331,-0.018187,-0.39639,-0.29014,-0.59556,0.12269,-0.42048,0.086838,0.13103,-0.072385,1.1551,-0.88606,1.7159,0.61619,-0.39834
